DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	7.30639	730	6	1	1	7	3	3	0	14713	28	0	43.8556	0	0
DL	7.30664	730	6	2	1	7	3	3	0	14713	28	0	43.7346	0	0
DL	7.30689	730	6	3	1	7	3	3	0	14713	28	0	43.1722	0	0
UL	7.30691	730	6	3	8	1	3	3	0	2104	28	0	43.1787 	0	0
DL	7.30714	730	7	0	1	7	3	3	0	14713	28	0	43.1364	0	0
UL	7.30716	730	7	0	8	1	3	3	0	2104	28	0	43.1096 	0	0
DL	7.30739	730	7	1	1	7	3	3	0	14713	28	0	43.0644	0	0
UL	7.30741	730	7	1	8	1	3	3	0	2104	28	0	43.0228 	0	0
DL	7.30764	730	7	2	1	7	3	3	0	14713	28	0	43.0182	0	0
DL	7.30789	730	7	3	1	7	3	3	0	14713	28	0	42.9584	0	0
DL	7.30814	730	8	0	1	7	3	3	0	14713	28	0	43.0305	0	0
DL	7.30839	730	8	1	1	7	3	3	0	14713	28	0	43.0224	0	0
DL	7.30864	730	8	2	1	7	3	3	0	14713	28	0	43.0001	0	0
DL	7.30889	730	8	3	1	7	3	3	0	14713	28	0	43.0161	0	0
DL	7.30914	730	9	0	1	7	3	3	0	14713	28	0	43.0257	0	0
DL	7.30939	730	9	1	1	7	3	3	0	14713	28	0	42.9875	0	0
DL	7.30964	730	9	2	1	7	3	3	0	14713	28	0	43.0618	0	0
DL	7.30989	730	9	3	1	7	3	3	0	14713	28	0	43.0265	0	0
DL	7.31014	731	0	0	1	7	3	3	0	14713	28	0	43.0223	0	0
DL	7.31039	731	0	1	1	7	3	3	0	14713	28	0	43.0618	0	0
DL	7.31064	731	0	2	1	7	3	3	0	14713	28	0	43.0726	0	0
DL	7.31089	731	0	3	1	7	3	3	0	14713	28	0	43.1454	0	0
DL	7.31114	731	1	0	1	7	3	3	0	14713	28	0	43.2267	0	0
DL	7.31139	731	1	1	1	7	3	3	0	14713	28	0	43.2481	0	0
DL	7.31164	731	1	2	1	7	3	3	0	14713	28	0	43.2853	0	0
DL	7.31189	731	1	3	1	7	3	3	0	14713	28	0	43.3254	0	0
DL	7.31214	731	2	0	1	7	3	3	0	14713	28	0	43.3437	0	0
DL	7.31239	731	2	1	1	7	3	3	0	14713	28	0	43.3554	0	0
DL	7.31264	731	2	2	1	7	3	3	0	14713	28	0	43.2998	0	0
DL	7.31289	731	2	3	1	7	3	3	0	14713	28	0	43.2854	0	0
DL	7.31314	731	3	0	1	7	3	3	0	14713	28	0	43.2904	0	0
DL	7.31339	731	3	1	1	7	3	3	0	14713	28	0	43.1984	0	0
DL	7.31364	731	3	2	1	7	3	3	0	14713	28	0	43.2068	0	0
DL	7.31389	731	3	3	1	7	3	3	0	14713	28	0	43.2022	0	0
DL	7.31414	731	4	0	1	7	3	3	0	14713	28	0	43.2274	0	0
DL	7.31439	731	4	1	1	7	3	3	0	14713	28	0	43.165	0	0
DL	7.31464	731	4	2	1	7	3	3	0	14713	28	0	43.1781	0	0
DL	7.31489	731	4	3	1	7	3	3	0	14713	28	0	43.182	0	0
DL	7.31514	731	5	0	1	7	3	3	0	14713	28	0	43.156	0	0
DL	7.31539	731	5	1	1	7	3	3	0	14713	28	0	43.1451	0	0
DL	7.31564	731	5	2	1	7	3	3	0	14713	28	0	43.1311	0	0
DL	7.31589	731	5	3	1	7	3	3	0	14713	28	0	43.1439	0	0
DL	7.31614	731	6	0	1	7	3	3	0	14713	28	0	43.1961	0	0
DL	7.31639	731	6	1	1	7	3	3	0	14713	28	0	43.1411	0	0
DL	7.31664	731	6	2	1	7	3	3	0	14713	28	0	43.1161	0	0
DL	7.31689	731	6	3	1	7	3	3	0	14713	28	0	43.0905	0	0
DL	7.31714	731	7	0	1	7	3	3	0	14713	28	0	43.0557	0	0
DL	7.31739	731	7	1	1	7	3	3	0	14713	28	0	43.0238	0	0
DL	7.31764	731	7	2	1	7	3	3	0	14713	28	0	42.9189	0	0
UL	7.31766	731	7	2	8	1	3	3	0	2104	28	0	42.8952 	0	0
DL	7.31789	731	7	3	1	7	3	3	0	14713	28	0	42.9459	0	0
UL	7.31791	731	7	3	8	1	3	3	0	2104	28	0	42.9324 	0	0
DL	7.31814	731	8	0	1	7	3	3	0	14713	28	0	42.9197	0	0
UL	7.31816	731	8	0	8	1	3	3	0	2104	28	0	42.9201 	0	0
DL	7.31839	731	8	1	1	7	3	3	0	14713	28	0	42.9073	0	0
DL	7.31864	731	8	2	1	7	3	3	0	14713	28	0	42.8916	0	0
DL	7.31889	731	8	3	1	7	3	3	0	14713	28	0	42.9017	0	0
DL	7.31914	731	9	0	1	7	3	3	0	14713	28	0	42.8546	0	0
DL	7.31939	731	9	1	1	7	3	3	0	14713	28	0	42.7925	0	0
DL	7.31964	731	9	2	1	7	3	3	0	14713	28	0	42.7542	0	0
DL	7.31989	731	9	3	1	7	3	3	0	14713	28	0	42.7446	0	0
DL	7.32014	732	0	0	1	7	3	3	0	14713	28	0	42.7263	0	0
DL	7.32039	732	0	1	1	7	3	3	0	14713	28	0	42.7147	0	0
DL	7.32064	732	0	2	1	7	3	3	0	14713	28	0	42.6582	0	0
DL	7.32089	732	0	3	1	7	3	3	0	14713	28	0	42.7425	0	0
DL	7.32114	732	1	0	1	7	3	3	0	14713	28	0	42.7572	0	0
DL	7.32139	732	1	1	1	7	3	3	0	14713	28	0	42.769	0	0
DL	7.32164	732	1	2	1	7	3	3	0	14713	28	0	42.7285	0	0
DL	7.32189	732	1	3	1	7	3	3	0	14713	28	0	42.7553	0	0
DL	7.32214	732	2	0	1	7	3	3	0	14713	28	0	42.7736	0	0
DL	7.32239	732	2	1	1	7	3	3	0	14713	28	0	42.7506	0	0
DL	7.32264	732	2	2	1	7	3	3	0	14713	28	0	42.8005	0	0
DL	7.32289	732	2	3	1	7	3	3	0	14713	28	0	42.8275	0	0
DL	7.32314	732	3	0	1	7	3	3	0	14713	28	0	42.868	0	0
DL	7.32339	732	3	1	1	7	3	3	0	14713	28	0	42.8354	0	0
DL	7.32364	732	3	2	1	7	3	3	0	14713	28	0	42.8789	0	0
DL	7.32389	732	3	3	1	7	3	3	0	14713	28	0	42.7952	0	0
DL	7.32414	732	4	0	1	7	3	3	0	14713	28	0	42.7834	0	0
DL	7.32439	732	4	1	1	7	3	3	0	14713	28	0	42.7897	0	0
DL	7.32464	732	4	2	1	7	3	3	0	14713	28	0	42.709	0	0
DL	7.32489	732	4	3	1	7	3	3	0	14713	28	0	42.6703	0	0
DL	7.32514	732	5	0	1	7	3	3	0	14713	28	0	42.6534	0	0
DL	7.32539	732	5	1	1	7	3	3	0	14713	28	0	42.6668	0	0
DL	7.32564	732	5	2	1	7	3	3	0	14713	28	0	42.662	0	0
DL	7.32589	732	5	3	1	7	3	3	0	14713	28	0	42.6927	0	0
DL	7.32614	732	6	0	1	7	3	3	0	14713	28	0	42.7126	0	0
DL	7.32639	732	6	1	1	7	3	3	0	14713	28	0	42.6772	0	0
DL	7.32664	732	6	2	1	7	3	3	0	14713	28	0	42.6389	0	0
DL	7.32689	732	6	3	1	7	3	3	0	14713	28	0	42.6012	0	0
DL	7.32714	732	7	0	1	7	3	3	0	14713	28	0	42.6161	0	0
DL	7.32739	732	7	1	1	7	3	3	0	14713	28	0	42.6283	0	0
DL	7.32764	732	7	2	1	7	3	3	0	14713	28	0	42.6719	0	0
DL	7.32789	732	7	3	1	7	3	3	0	14713	28	0	42.6273	0	0
DL	7.32814	732	8	0	1	7	3	3	0	14713	28	0	42.5551	0	0
DL	7.32839	732	8	1	1	7	3	3	0	14713	28	0	42.551	0	0
UL	7.32841	732	8	1	8	1	3	3	0	2104	28	0	42.5334 	0	0
DL	7.32864	732	8	2	1	7	3	3	0	14713	28	0	42.5258	0	0
UL	7.32866	732	8	2	8	1	3	3	0	2104	28	0	42.5522 	0	0
DL	7.32889	732	8	3	1	7	3	3	0	14713	28	0	42.546	0	0
UL	7.32891	732	8	3	8	1	3	3	0	2104	28	0	42.5161 	0	0
DL	7.32914	732	9	0	1	7	3	3	0	14713	28	0	42.545	0	0
DL	7.32939	732	9	1	1	7	3	3	0	14713	28	0	42.4618	0	0
DL	7.32964	732	9	2	1	7	3	3	0	14713	28	0	42.4394	0	0
DL	7.32989	732	9	3	1	7	3	3	0	14713	28	0	42.4526	0	0
DL	7.33014	733	0	0	1	7	3	3	0	14713	28	0	42.5274	0	0
DL	7.33039	733	0	1	1	7	3	3	0	14713	28	0	42.5486	0	0
DL	7.33064	733	0	2	1	7	3	3	0	14713	28	0	42.5527	0	0
DL	7.33089	733	0	3	1	7	3	3	0	14713	28	0	42.572	0	0
DL	7.33114	733	1	0	1	7	3	3	0	14713	28	0	42.5482	0	0
DL	7.33139	733	1	1	1	7	3	3	0	14713	28	0	42.5489	0	0
DL	7.33164	733	1	2	1	7	3	3	0	14713	28	0	42.5507	0	0
DL	7.33189	733	1	3	1	7	3	3	0	14713	28	0	42.565	0	0
DL	7.33214	733	2	0	1	7	3	3	0	14713	28	0	42.6206	0	0
DL	7.33239	733	2	1	1	7	3	3	0	14713	28	0	42.6196	0	0
DL	7.33264	733	2	2	1	7	3	3	0	14713	28	0	42.6522	0	0
DL	7.33289	733	2	3	1	7	3	3	0	14713	28	0	42.7249	0	0
DL	7.33314	733	3	0	1	7	3	3	0	14713	28	0	42.6907	0	0
DL	7.33339	733	3	1	1	7	3	3	0	14713	28	0	42.7132	0	0
DL	7.33364	733	3	2	1	7	3	3	0	14713	28	0	42.6966	0	0
DL	7.33389	733	3	3	1	7	3	3	0	14713	28	0	42.7081	0	0
DL	7.33414	733	4	0	1	7	3	3	0	14713	28	0	42.7165	0	0
DL	7.33439	733	4	1	1	7	3	3	0	14713	28	0	42.6299	0	0
DL	7.33464	733	4	2	1	7	3	3	0	14713	28	0	42.6358	0	0
DL	7.33489	733	4	3	1	7	3	3	0	14713	28	0	42.5954	0	0
DL	7.33514	733	5	0	1	7	3	3	0	14713	28	0	42.6398	0	0
DL	7.33539	733	5	1	1	7	3	3	0	14713	28	0	42.6681	0	0
DL	7.33564	733	5	2	1	7	3	3	0	14713	28	0	42.6498	0	0
DL	7.33589	733	5	3	1	7	3	3	0	14713	28	0	42.6451	0	0
DL	7.33614	733	6	0	1	7	3	3	0	14713	28	0	42.6616	0	0
DL	7.33639	733	6	1	1	7	3	3	0	14713	28	0	42.6521	0	0
DL	7.33664	733	6	2	1	7	3	3	0	14713	28	0	42.6643	0	0
DL	7.33689	733	6	3	1	7	3	3	0	14713	28	0	42.6552	0	0
DL	7.33714	733	7	0	1	7	3	3	0	14713	28	0	42.6545	0	0
DL	7.33739	733	7	1	1	7	3	3	0	14713	28	0	42.6789	0	0
DL	7.33764	733	7	2	1	7	3	3	0	14713	28	0	42.7232	0	0
DL	7.33789	733	7	3	1	7	3	3	0	14713	28	0	42.724	0	0
DL	7.33814	733	8	0	1	7	3	3	0	14713	28	0	42.7313	0	0
DL	7.33839	733	8	1	1	7	3	3	0	14713	28	0	42.7082	0	0
DL	7.33864	733	8	2	1	7	3	3	0	14713	28	0	42.6716	0	0
DL	7.33889	733	8	3	1	7	3	3	0	14713	28	0	42.7432	0	0
DL	7.33914	733	9	0	1	7	3	3	0	14713	28	0	42.7646	0	0
UL	7.33916	733	9	0	8	1	3	3	0	2104	28	0	42.8161 	0	0
DL	7.33939	733	9	1	1	7	3	3	0	14713	28	0	42.8349	0	0
UL	7.33941	733	9	1	8	1	3	3	0	2104	28	0	42.8276 	0	0
DL	7.33964	733	9	2	1	7	3	3	0	14713	28	0	42.782	0	0
UL	7.33966	733	9	2	8	1	3	3	0	2104	28	0	42.7486 	0	0
DL	7.33989	733	9	3	1	7	3	3	0	14713	28	0	42.7925	0	0
DL	7.34014	734	0	0	1	7	3	3	0	14713	28	0	42.7391	0	0
DL	7.34039	734	0	1	1	7	3	3	0	14713	28	0	42.8379	0	0
DL	7.34064	734	0	2	1	7	3	3	0	14713	28	0	42.8628	0	0
DL	7.34089	734	0	3	1	7	3	3	0	14713	28	0	42.9098	0	0
DL	7.34114	734	1	0	1	7	3	3	0	14713	28	0	42.9229	0	0
DL	7.34139	734	1	1	1	7	3	3	0	14713	28	0	42.867	0	0
DL	7.34164	734	1	2	1	7	3	3	0	14713	28	0	42.9446	0	0
DL	7.34189	734	1	3	1	7	3	3	0	14713	28	0	42.9443	0	0
DL	7.34214	734	2	0	1	7	3	3	0	14713	28	0	42.994	0	0
DL	7.34239	734	2	1	1	7	3	3	0	14713	28	0	42.9869	0	0
DL	7.34264	734	2	2	1	7	3	3	0	14713	28	0	43.0047	0	0
DL	7.34289	734	2	3	1	7	3	3	0	14713	28	0	43.0225	0	0
DL	7.34314	734	3	0	1	7	3	3	0	14713	28	0	43.033	0	0
DL	7.34339	734	3	1	1	7	3	3	0	14713	28	0	42.9888	0	0
DL	7.34364	734	3	2	1	7	3	3	0	14713	28	0	43.0049	0	0
DL	7.34389	734	3	3	1	7	3	3	0	14713	28	0	43.0041	0	0
DL	7.34414	734	4	0	1	7	3	3	0	14713	28	0	43.0343	0	0
DL	7.34439	734	4	1	1	7	3	3	0	14713	28	0	43.018	0	0
DL	7.34464	734	4	2	1	7	3	3	0	14713	28	0	43.0111	0	0
DL	7.34489	734	4	3	1	7	3	3	0	14713	28	0	43.0242	0	0
DL	7.34514	734	5	0	1	7	3	3	0	14713	28	0	43.0612	0	0
DL	7.34539	734	5	1	1	7	3	3	0	14713	28	0	43.0157	0	0
DL	7.34564	734	5	2	1	7	3	3	0	14713	28	0	42.932	0	0
DL	7.34589	734	5	3	1	7	3	3	0	14713	28	0	42.9149	0	0
DL	7.34614	734	6	0	1	7	3	3	0	14713	28	0	42.9561	0	0
DL	7.34639	734	6	1	1	7	3	3	0	14713	28	0	42.9833	0	0
DL	7.34664	734	6	2	1	7	3	3	0	14713	28	0	42.9403	0	0
DL	7.34689	734	6	3	1	7	3	3	0	14713	28	0	42.9693	0	0
DL	7.34714	734	7	0	1	7	3	3	0	14713	28	0	42.9631	0	0
DL	7.34739	734	7	1	1	7	3	3	0	14713	28	0	43.071	0	0
DL	7.34764	734	7	2	1	7	3	3	0	14713	28	0	43.021	0	0
DL	7.34789	734	7	3	1	7	3	3	0	14713	28	0	43.0447	0	0
DL	7.34814	734	8	0	1	7	3	3	0	14713	28	0	43.0672	0	0
DL	7.34839	734	8	1	1	7	3	3	0	14713	28	0	43.1367	0	0
DL	7.34864	734	8	2	1	7	3	3	0	14713	28	0	43.0908	0	0
DL	7.34889	734	8	3	1	7	3	3	0	14713	28	0	42.9663	0	0
DL	7.34914	734	9	0	1	7	3	3	0	14713	28	0	42.9421	0	0
DL	7.34939	734	9	1	1	7	3	3	0	14713	28	0	42.9845	0	0
DL	7.34964	734	9	2	1	7	3	3	0	14713	28	0	43.072	0	0
DL	7.34989	734	9	3	1	7	3	3	0	14713	28	0	43.0538	0	0
UL	7.34991	734	9	3	8	1	3	3	0	2104	28	0	43.0665 	0	0
DL	7.35014	735	0	0	1	7	3	3	0	14713	28	0	43.0303	0	0
UL	7.35016	735	0	0	8	1	3	3	0	2104	28	0	43.0239 	0	0
DL	7.35039	735	0	1	1	7	3	3	0	14713	28	0	43.0803	0	0
UL	7.35041	735	0	1	8	1	3	3	0	2104	28	0	43.029 	0	0
DL	7.35064	735	0	2	1	7	3	3	0	14713	28	0	42.9917	0	0
DL	7.35089	735	0	3	1	7	3	3	0	14713	28	0	43.0022	0	0
DL	7.35114	735	1	0	1	7	3	3	0	14713	28	0	43.0567	0	0
DL	7.35139	735	1	1	1	7	3	3	0	14713	28	0	43.0707	0	0
DL	7.35164	735	1	2	1	7	3	3	0	14713	28	0	43.0962	0	0
DL	7.35189	735	1	3	1	7	3	3	0	14713	28	0	43.1351	0	0
DL	7.35214	735	2	0	1	7	3	3	0	14713	28	0	43.165	0	0
DL	7.35239	735	2	1	1	7	3	3	0	14713	28	0	43.1127	0	0
DL	7.35264	735	2	2	1	7	3	3	0	14713	28	0	43.0793	0	0
DL	7.35289	735	2	3	1	7	3	3	0	14713	28	0	43.0869	0	0
DL	7.35314	735	3	0	1	7	3	3	0	14713	28	0	43.1422	0	0
DL	7.35339	735	3	1	1	7	3	3	0	14713	28	0	43.1651	0	0
DL	7.35364	735	3	2	1	7	3	3	0	14713	28	0	43.1535	0	0
DL	7.35389	735	3	3	1	7	3	3	0	14713	28	0	43.0945	0	0
DL	7.35414	735	4	0	1	7	3	3	0	14713	28	0	43.0826	0	0
DL	7.35439	735	4	1	1	7	3	3	0	14713	28	0	43.0919	0	0
DL	7.35464	735	4	2	1	7	3	3	0	14713	28	0	43.0933	0	0
DL	7.35489	735	4	3	1	7	3	3	0	14713	28	0	43.1194	0	0
DL	7.35514	735	5	0	1	7	3	3	0	14713	28	0	43.1812	0	0
DL	7.35539	735	5	1	1	7	3	3	0	14713	28	0	43.1507	0	0
DL	7.35564	735	5	2	1	7	3	3	0	14713	28	0	43.1487	0	0
DL	7.35589	735	5	3	1	7	3	3	0	14713	28	0	43.2049	0	0
DL	7.35614	735	6	0	1	7	3	3	0	14713	28	0	43.1351	0	0
DL	7.35639	735	6	1	1	7	3	3	0	14713	28	0	43.0931	0	0
DL	7.35664	735	6	2	1	7	3	3	0	14713	28	0	43.0923	0	0
DL	7.35689	735	6	3	1	7	3	3	0	14713	28	0	43.1434	0	0
DL	7.35714	735	7	0	1	7	3	3	0	14713	28	0	43.2195	0	0
DL	7.35739	735	7	1	1	7	3	3	0	14713	28	0	43.2555	0	0
DL	7.35764	735	7	2	1	7	3	3	0	14713	28	0	43.25	0	0
DL	7.35789	735	7	3	1	7	3	3	0	14713	28	0	43.2889	0	0
DL	7.35814	735	8	0	1	7	3	3	0	14713	28	0	43.3468	0	0
DL	7.35839	735	8	1	1	7	3	3	0	14713	28	0	43.2912	0	0
DL	7.35864	735	8	2	1	7	3	3	0	14713	28	0	43.3115	0	0
DL	7.35889	735	8	3	1	7	3	3	0	14713	28	0	43.3263	0	0
DL	7.35914	735	9	0	1	7	3	3	0	14713	28	0	43.3438	0	0
DL	7.35939	735	9	1	1	7	3	3	0	14713	28	0	43.2875	0	0
DL	7.35964	735	9	2	1	7	3	3	0	14713	28	0	43.3601	0	0
DL	7.35989	735	9	3	1	7	3	3	0	14713	28	0	43.4009	0	0
DL	7.36014	736	0	0	1	7	3	3	0	14713	28	0	43.4183	0	0
DL	7.36039	736	0	1	1	7	3	3	0	14713	28	0	43.3802	0	0
DL	7.36064	736	0	2	1	7	3	3	0	14713	28	0	43.3774	0	0
UL	7.36066	736	0	2	8	1	3	3	0	2104	28	0	43.3891 	0	0
DL	7.36089	736	0	3	1	7	3	3	0	14713	28	0	43.4435	0	0
UL	7.36091	736	0	3	8	1	3	3	0	2104	28	0	43.4824 	0	0
DL	7.36114	736	1	0	1	7	3	3	0	14713	28	0	43.4654	0	0
UL	7.36116	736	1	0	8	1	3	3	0	2104	28	0	43.4873 	0	0
DL	7.36139	736	1	1	1	7	3	3	0	14713	28	0	43.4831	0	0
DL	7.36164	736	1	2	1	7	3	3	0	14713	28	0	43.5202	0	0
DL	7.36189	736	1	3	1	7	3	3	0	14713	28	0	43.5024	0	0
DL	7.36214	736	2	0	1	7	3	3	0	14713	28	0	43.4119	0	0
DL	7.36239	736	2	1	1	7	3	3	0	14713	28	0	43.3727	0	0
DL	7.36264	736	2	2	1	7	3	3	0	14713	28	0	43.3954	0	0
DL	7.36289	736	2	3	1	7	3	3	0	14713	28	0	43.4323	0	0
DL	7.36314	736	3	0	1	7	3	3	0	14713	28	0	43.427	0	0
DL	7.36339	736	3	1	1	7	3	3	0	14713	28	0	43.5036	0	0
DL	7.36364	736	3	2	1	7	3	3	0	14713	28	0	43.503	0	0
DL	7.36389	736	3	3	1	7	3	3	0	14713	28	0	43.4684	0	0
DL	7.36414	736	4	0	1	7	3	3	0	14713	28	0	43.5325	0	0
DL	7.36439	736	4	1	1	7	3	3	0	14713	28	0	43.6107	0	0
DL	7.36464	736	4	2	1	7	3	3	0	14713	28	0	43.6149	0	0
DL	7.36489	736	4	3	1	7	3	3	0	14713	28	0	43.6045	0	0
DL	7.36514	736	5	0	1	7	3	3	0	14713	28	0	43.6256	0	0
DL	7.36539	736	5	1	1	7	3	3	0	14713	28	0	43.662	0	0
DL	7.36564	736	5	2	1	7	3	3	0	14713	28	0	43.628	0	0
DL	7.36589	736	5	3	1	7	3	3	0	14713	28	0	43.5726	0	0
DL	7.36614	736	6	0	1	7	3	3	0	14713	28	0	43.6277	0	0
DL	7.36639	736	6	1	1	7	3	3	0	14713	28	0	43.6898	0	0
DL	7.36664	736	6	2	1	7	3	3	0	14713	28	0	43.663	0	0
DL	7.36689	736	6	3	1	7	3	3	0	14713	28	0	43.6477	0	0
DL	7.36714	736	7	0	1	7	3	3	0	14713	28	0	43.6371	0	0
DL	7.36739	736	7	1	1	7	3	3	0	14713	28	0	43.6138	0	0
DL	7.36764	736	7	2	1	7	3	3	0	14713	28	0	43.5798	0	0
DL	7.36789	736	7	3	1	7	3	3	0	14713	28	0	43.6017	0	0
DL	7.36814	736	8	0	1	7	3	3	0	14713	28	0	43.5416	0	0
DL	7.36839	736	8	1	1	7	3	3	0	14713	28	0	43.5257	0	0
DL	7.36864	736	8	2	1	7	3	3	0	14713	28	0	43.4506	0	0
DL	7.36889	736	8	3	1	7	3	3	0	14713	28	0	43.4589	0	0
DL	7.36914	736	9	0	1	7	3	3	0	14713	28	0	43.4252	0	0
DL	7.36939	736	9	1	1	7	3	3	0	14713	28	0	43.4193	0	0
DL	7.36964	736	9	2	1	7	3	3	0	14713	28	0	43.3421	0	0
DL	7.36989	736	9	3	1	7	3	3	0	14713	28	0	43.3328	0	0
DL	7.37014	737	0	0	1	7	3	3	0	14713	28	0	43.3345	0	0
DL	7.37039	737	0	1	1	7	3	3	0	14713	28	0	43.324	0	0
DL	7.37064	737	0	2	1	7	3	3	0	14713	28	0	43.308	0	0
DL	7.37089	737	0	3	1	7	3	3	0	14713	28	0	43.347	0	0
DL	7.37114	737	1	0	1	7	3	3	0	14713	28	0	43.3613	0	0
DL	7.37139	737	1	1	1	7	3	3	0	14713	28	0	43.3611	0	0
UL	7.37141	737	1	1	8	1	3	3	0	2104	28	0	43.3567 	0	0
DL	7.37164	737	1	2	1	7	3	3	0	14713	28	0	43.3246	0	0
UL	7.37166	737	1	2	8	1	3	3	0	2104	28	0	43.2759 	0	0
DL	7.37189	737	1	3	1	7	3	3	0	14713	28	0	43.2697	0	0
UL	7.37191	737	1	3	8	1	3	3	0	2104	28	0	43.2464 	0	0
DL	7.37214	737	2	0	1	7	3	3	0	14713	28	0	43.2127	0	0
DL	7.37239	737	2	1	1	7	3	3	0	14713	28	0	43.2173	0	0
DL	7.37264	737	2	2	1	7	3	3	0	14713	28	0	43.2081	0	0
DL	7.37289	737	2	3	1	7	3	3	0	14713	28	0	43.1756	0	0
DL	7.37314	737	3	0	1	7	3	3	0	14713	28	0	43.1745	0	0
DL	7.37339	737	3	1	1	7	3	3	0	14713	28	0	43.2744	0	0
DL	7.37364	737	3	2	1	7	3	3	0	14713	28	0	43.2843	0	0
DL	7.37389	737	3	3	1	7	3	3	0	14713	28	0	43.28	0	0
DL	7.37414	737	4	0	1	7	3	3	0	14713	28	0	43.2532	0	0
DL	7.37439	737	4	1	1	7	3	3	0	14713	28	0	43.278	0	0
DL	7.37464	737	4	2	1	7	3	3	0	14713	28	0	43.3457	0	0
DL	7.37489	737	4	3	1	7	3	3	0	14713	28	0	43.3552	0	0
DL	7.37514	737	5	0	1	7	3	3	0	14713	28	0	43.3497	0	0
DL	7.37539	737	5	1	1	7	3	3	0	14713	28	0	43.2914	0	0
DL	7.37564	737	5	2	1	7	3	3	0	14713	28	0	43.3015	0	0
DL	7.37589	737	5	3	1	7	3	3	0	14713	28	0	43.3	0	0
DL	7.37614	737	6	0	1	7	3	3	0	14713	28	0	43.2981	0	0
DL	7.37639	737	6	1	1	7	3	3	0	14713	28	0	43.2317	0	0
DL	7.37664	737	6	2	1	7	3	3	0	14713	28	0	43.2076	0	0
DL	7.37689	737	6	3	1	7	3	3	0	14713	28	0	43.2565	0	0
DL	7.37714	737	7	0	1	7	3	3	0	14713	28	0	43.1652	0	0
DL	7.37739	737	7	1	1	7	3	3	0	14713	28	0	43.1522	0	0
DL	7.37764	737	7	2	1	7	3	3	0	14713	28	0	43.1431	0	0
DL	7.37789	737	7	3	1	7	3	3	0	14713	28	0	43.1052	0	0
DL	7.37814	737	8	0	1	7	3	3	0	14713	28	0	43.0675	0	0
DL	7.37839	737	8	1	1	7	3	3	0	14713	28	0	43.0784	0	0
DL	7.37864	737	8	2	1	7	3	3	0	14713	28	0	43.1061	0	0
DL	7.37889	737	8	3	1	7	3	3	0	14713	28	0	43.1431	0	0
DL	7.37914	737	9	0	1	7	3	3	0	14713	28	0	43.1202	0	0
DL	7.37939	737	9	1	1	7	3	3	0	14713	28	0	43.1046	0	0
DL	7.37964	737	9	2	1	7	3	3	0	14713	28	0	43.0949	0	0
DL	7.37989	737	9	3	1	7	3	3	0	14713	28	0	43.0887	0	0
DL	7.38014	738	0	0	1	7	3	3	0	14713	28	0	43.0714	0	0
DL	7.38039	738	0	1	1	7	3	3	0	14713	28	0	43.0774	0	0
DL	7.38064	738	0	2	1	7	3	3	0	14713	28	0	43.0586	0	0
DL	7.38089	738	0	3	1	7	3	3	0	14713	28	0	43.0589	0	0
DL	7.38114	738	1	0	1	7	3	3	0	14713	28	0	43.0377	0	0
DL	7.38139	738	1	1	1	7	3	3	0	14713	28	0	43.0282	0	0
DL	7.38164	738	1	2	1	7	3	3	0	14713	28	0	43.0558	0	0
DL	7.38189	738	1	3	1	7	3	3	0	14713	28	0	43.093	0	0
DL	7.38214	738	2	0	1	7	3	3	0	14713	28	0	43.0598	0	0
UL	7.38216	738	2	0	8	1	3	3	0	2104	28	0	43.0551 	0	0
DL	7.38239	738	2	1	1	7	3	3	0	14713	28	0	43.0346	0	0
UL	7.38241	738	2	1	8	1	3	3	0	2104	28	0	43.013 	0	0
DL	7.38264	738	2	2	1	7	3	3	0	14713	28	0	43.0362	0	0
UL	7.38266	738	2	2	8	1	3	3	0	2104	28	0	43.0256 	0	0
DL	7.38289	738	2	3	1	7	3	3	0	14713	28	0	42.9498	0	0
DL	7.38314	738	3	0	1	7	3	3	0	14713	28	0	43.0027	0	0
DL	7.38339	738	3	1	1	7	3	3	0	14713	28	0	42.9594	0	0
DL	7.38364	738	3	2	1	7	3	3	0	14713	28	0	43.0318	0	0
DL	7.38389	738	3	3	1	7	3	3	0	14713	28	0	43.0373	0	0
DL	7.38414	738	4	0	1	7	3	3	0	14713	28	0	42.972	0	0
DL	7.38439	738	4	1	1	7	3	3	0	14713	28	0	42.9556	0	0
DL	7.38464	738	4	2	1	7	3	3	0	14713	28	0	42.9726	0	0
DL	7.38489	738	4	3	1	7	3	3	0	14713	28	0	42.9603	0	0
DL	7.38514	738	5	0	1	7	3	3	0	14713	28	0	42.9724	0	0
DL	7.38539	738	5	1	1	7	3	3	0	14713	28	0	42.9442	0	0
DL	7.38564	738	5	2	1	7	3	3	0	14713	28	0	42.8951	0	0
DL	7.38589	738	5	3	1	7	3	3	0	14713	28	0	42.8366	0	0
DL	7.38614	738	6	0	1	7	3	3	0	14713	28	0	42.7928	0	0
DL	7.38639	738	6	1	1	7	3	3	0	14713	28	0	42.7835	0	0
DL	7.38664	738	6	2	1	7	3	3	0	14713	28	0	42.7522	0	0
DL	7.38689	738	6	3	1	7	3	3	0	14713	28	0	42.7782	0	0
DL	7.38714	738	7	0	1	7	3	3	0	14713	28	0	42.8021	0	0
