-77.3101,-55.0448
-77.1837,-55.021
-77.4925,-55.0789
-77.3695,-55.0591
-77.5306,-55.0929
-77.6871,-55.1242
-77.8825,-55.1629
-78.0953,-55.2091
-77.9495,-55.1775
-77.4899,-55.0852
-77.4819,-55.0803
-78.4604,-55.2801
-79.1555,-55.4208
-79.5865,-55.5073
-79.3475,-55.4568
-79.3907,-55.4677
-78.8376,-55.3583
-79.0187,-55.395
-78.6004,-55.3111
-78.2694,-55.2441
-78.2154,-55.2317
-78.5387,-55.2948
-78.5373,-55.2969
-78.4133,-55.269
-79.0369,-55.3932
-79.9778,-55.5868
-79.5018,-55.4886
-78.9207,-55.3714
-78.2447,-55.2329
-77.817,-55.1467
-77.2943,-55.0418
-76.8108,-54.9439
-76.8423,-54.9473
-76.6242,-54.9017
-76.6684,-54.9099
-76.7132,-54.9159
-76.6754,-54.9052
-76.5317,-54.8762
-76.4915,-54.8676
-76.2791,-54.8283
-76.2015,-54.8139
-76.1171,-54.7982
-75.8826,-54.7533
-75.8364,-54.7436
-75.9662,-54.7689
-75.8571,-54.7474
-75.6789,-54.713
-75.6302,-54.7027
-75.6994,-54.7168
-75.7749,-54.731
-75.9263,-54.7604
-76.0305,-54.7797
-76.4541,-54.8654
-76.7589,-54.9304
-76.3706,-54.8521
-76.6094,-54.9024
-76.8337,-54.9482
-77.2308,-55.0268
-77.8192,-55.149
-77.7119,-55.1289
-77.3775,-55.0607
-77.7161,-55.1315
-77.5308,-55.0947
-77.9841,-55.188
-78.0183,-55.1945
-78.0884,-55.2057
-78.2501,-55.2361
-77.9408,-55.1739
-78.1349,-55.2123
-78.199,-55.2265
-78.0459,-55.1977
-78.1914,-55.2294
-78.8551,-55.3641
-78.8642,-55.3658
-79.2102,-55.4311
-79.3444,-55.459
-79.3433,-55.4615
-79.7569,-55.5452
-80.3144,-55.6563
-80.8045,-55.7584
-80.7224,-55.7429
-80.9485,-55.7856
-80.3701,-55.67
-79.1942,-55.4334
-79.3911,-55.4733
-79.6085,-55.5143
-79.7665,-55.547
-79.2982,-55.4503
-79.2336,-55.4381
-80.2763,-55.6554
-80.6094,-55.7247
-80.7766,-55.7596
-80.1554,-55.6324
-80.2404,-55.6455
-80.3341,-55.66
-80.0559,-55.6046
-80.3341,-55.66
-80.4901,-55.6926
-80.8868,-55.774
-80.2304,-55.6436
-79.1756,-55.4298
-78.3084,-55.2559
-77.5393,-55.0999
-77.3096,-55.0528
-77.3685,-55.0657
-76.9735,-54.9828
-76.3998,-54.8641
-76.4142,-54.8635
-76.5663,-54.8932
-76.7299,-54.9238
-76.794,-54.9333
-77.024,-54.9759
-76.7718,-54.9267
-76.5816,-54.8914
-76.5037,-54.8781
-76.1961,-54.8183
-76.2474,-54.829
-76.333,-54.844
-76.3723,-54.8535
-76.4405,-54.8673
-76.6282,-54.9036
-76.5838,-54.8953
-76.6841,-54.9164
-76.9102,-54.9599
-77.1299,-55.0008
-77.1086,-54.9996
-77.214,-55.0252
-77.1635,-55.0187
-77.17,-55.0231
-77.2696,-55.0469
-77.7691,-55.1492
-78.141,-55.2241
-78.875,-55.3704
-79.206,-55.4329
-79.3075,-55.452
-79.0643,-55.4036
